Dataset Name,Image Name,Assay Name,Source Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Developmental Stage],Protocol REF,Experimental Condition [Antibody],Antibody Identifier,Comment [Antibody],Comment [Probe],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Image File Path],Comment [Image File Comments],Channels,Processed Data File,Visualisation Method,Expression Pattern Description
LHX2-CS22,HDBR_LHX2_ISH_CS22_transverse2/N680_120.jpg,HuDSeN:442,"Embryo N680, slide 120",Homo sapiens,NCBITaxon,9606,CS22,In situ hybridisation,,NM_004789,,nt 543 - nt 1383 of AK094511,ENSG00000106689,LHX2,HDBR_LHX2_ISH_CS22_transverse2/N680_120.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
LHX2-CS22,HDBR_LHX2_ISH_CS22_transverse2/N680_140.jpg,HuDSeN:442,"Embryo N680, slide 140",Homo sapiens,NCBITaxon,9606,CS22,In situ hybridisation,,NM_004789,,nt 543 - nt 1383 of AK094511,ENSG00000106689,LHX2,HDBR_LHX2_ISH_CS22_transverse2/N680_140.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
LHX2-CS22,HDBR_LHX2_ISH_CS22_transverse2/N680_159.jpg,HuDSeN:442,"Embryo N680, slide 159",Homo sapiens,NCBITaxon,9606,CS22,In situ hybridisation,,NM_004789,,nt 543 - nt 1383 of AK094511,ENSG00000106689,LHX2,HDBR_LHX2_ISH_CS22_transverse2/N680_159.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
LHX2-CS22,HDBR_LHX2_ISH_CS22_transverse2/N680_181.jpg,HuDSeN:442,"Embryo N680, slide 181",Homo sapiens,NCBITaxon,9606,CS22,In situ hybridisation,,NM_004789,,nt 543 - nt 1383 of AK094511,ENSG00000106689,LHX2,HDBR_LHX2_ISH_CS22_transverse2/N680_181.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
LHX2-CS22,HDBR_LHX2_ISH_CS22_transverse2/N680_200.jpg,HuDSeN:442,"Embryo N680, slide 200",Homo sapiens,NCBITaxon,9606,CS22,In situ hybridisation,,NM_004789,,nt 543 - nt 1383 of AK094511,ENSG00000106689,LHX2,HDBR_LHX2_ISH_CS22_transverse2/N680_200.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
LHX2-CS22,HDBR_LHX2_ISH_CS22_transverse2/N680_220.jpg,HuDSeN:442,"Embryo N680, slide 220",Homo sapiens,NCBITaxon,9606,CS22,In situ hybridisation,,NM_004789,,nt 543 - nt 1383 of AK094511,ENSG00000106689,LHX2,HDBR_LHX2_ISH_CS22_transverse2/N680_220.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
LHX2-CS22,HDBR_LHX2_ISH_CS22_transverse2/N680_240.jpg,HuDSeN:442,"Embryo N680, slide 240",Homo sapiens,NCBITaxon,9606,CS22,In situ hybridisation,,NM_004789,,nt 543 - nt 1383 of AK094511,ENSG00000106689,LHX2,HDBR_LHX2_ISH_CS22_transverse2/N680_240.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
LHX2-CS22,HDBR_LHX2_ISH_CS22_transverse2/N680_260.jpg,HuDSeN:442,"Embryo N680, slide 260",Homo sapiens,NCBITaxon,9606,CS22,In situ hybridisation,,NM_004789,,nt 543 - nt 1383 of AK094511,ENSG00000106689,LHX2,HDBR_LHX2_ISH_CS22_transverse2/N680_260.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
LHX2-CS22,HDBR_LHX2_ISH_CS22_transverse2/N680_280.jpg,HuDSeN:442,"Embryo N680, slide 280",Homo sapiens,NCBITaxon,9606,CS22,In situ hybridisation,,NM_004789,,nt 543 - nt 1383 of AK094511,ENSG00000106689,LHX2,HDBR_LHX2_ISH_CS22_transverse2/N680_280.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
LHX2-CS22,HDBR_LHX2_ISH_CS22_transverse2/N680_300.jpg,HuDSeN:442,"Embryo N680, slide 300",Homo sapiens,NCBITaxon,9606,CS22,In situ hybridisation,,NM_004789,,nt 543 - nt 1383 of AK094511,ENSG00000106689,LHX2,HDBR_LHX2_ISH_CS22_transverse2/N680_300.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
LHX2-CS22,HDBR_LHX2_ISH_CS22_transverse2/N680_320.jpg,HuDSeN:442,"Embryo N680, slide 320",Homo sapiens,NCBITaxon,9606,CS22,In situ hybridisation,,NM_004789,,nt 543 - nt 1383 of AK094511,ENSG00000106689,LHX2,HDBR_LHX2_ISH_CS22_transverse2/N680_320.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
